name,IV_atk,IV_def,IV_sta,CP,HP,TDO,DPT,DPE,type_1,type_2,fm_type,cm1_type,cm2_type,min_viable_level
Sylveon,15,10,15,829,25,84.08,1.1799999999999997,0.22999999999999998,4,4,12,4,12,40.50802139037433
Sylveon,15,15,10,830,24,84.16999999999999,1.1799999999999997,0.22999999999999998,4,4,12,4,12,40.47979797979798
Sylveon,15,15,15,839,25,86.04,1.1799999999999997,0.22999999999999998,4,4,12,4,12,39.09090909090909
Tangrowth,10,10,10,791,26,71.33999999999999,1.2300000000000004,0.20999999999999996,9,9,9,13,9,43.21969696969697
Tangrowth,10,10,15,799,26,72.86000000000001,1.2300000000000004,0.20999999999999996,9,9,9,13,9,42.58741258741259
Tangrowth,10,15,10,802,26,73.18,1.2300000000000004,0.20999999999999996,9,9,9,13,9,42.58741258741259
Tangrowth,10,15,15,810,26,74.74000000000001,1.2300000000000004,0.20999999999999996,9,9,9,13,9,42.38636363636363
Tangrowth,15,10,10,809,26,72.9,1.2400000000000002,0.21999999999999997,9,9,9,13,9,42.58741258741259
Tangrowth,15,10,15,817,26,74.45,1.2400000000000002,0.21999999999999997,9,9,9,13,9,42.38636363636363
Tangrowth,15,15,10,820,26,74.78,1.2400000000000002,0.21999999999999997,9,9,9,13,9,42.38636363636363
Tangrowth,15,15,15,829,26,76.38,1.2400000000000002,0.21999999999999997,9,9,9,13,9,41.515151515151516
Tapu Bulu,10,10,10,895,19,66.57,1.2700000000000014,0.24,9,4,9,0,9,39.88636363636363
Tapu Bulu,10,10,15,907,21,68.4,1.2700000000000014,0.24,9,4,9,0,9,39.053030303030305
Tapu Bulu,10,15,10,905,19,68.05,1.2700000000000014,0.24,9,4,9,0,9,39.421487603305785
Tapu Bulu,10,15,15,917,21,69.92,1.2700000000000014,0.24,9,4,9,0,9,38.47402597402598
Tapu Bulu,15,10,10,912,19,67.86999999999999,1.2800000000000011,0.24,9,4,9,0,9,39.88636363636363
Tapu Bulu,15,10,15,925,21,69.74000000000001,1.2800000000000011,0.24,9,4,9,0,9,38.74125874125874
Tapu Bulu,15,15,10,922,19,69.38000000000001,1.2800000000000011,0.24,9,4,9,0,9,38.74125874125874
Tapu Bulu,15,15,15,935,21,71.28000000000002,1.2800000000000011,0.24,9,4,9,0,9,38.03977272727273
Tapu Fini,10,10,10,745,19,77.89000000000001,1.1399999999999997,0.26,17,4,17,4,17,41.13636363636363
Tapu Fini,10,10,15,755,21,80.03000000000002,1.1399999999999997,0.26,17,4,17,4,17,39.91477272727273
Tapu Fini,10,15,10,752,19,79.37,1.1399999999999997,0.26,17,4,17,4,17,39.92424242424242
Tapu Fini,10,15,15,762,21,81.54,1.1399999999999997,0.26,17,4,17,4,17,38.90909090909091
Tapu Fini,15,10,10,763,19,79.79000000000002,1.17,0.25,17,4,17,4,17,39.91477272727273
Tapu Fini,15,10,15,774,21,81.99,1.17,0.25,17,4,17,4,17,38.90909090909091
Tapu Fini,15,15,10,770,19,81.29999999999998,1.17,0.25,17,4,17,4,17,38.90909090909091
Tapu Fini,15,15,15,781,21,83.53000000000002,1.17,0.25,17,4,17,4,17,38.57575757575758
Tapu Koko,10,10,10,828,19,57.720000000000006,1.3000000000000007,0.22999999999999998,3,4,3,3,4,40.36363636363637
Tapu Koko,10,10,15,839,21,59.3,1.3000000000000007,0.22999999999999998,3,4,3,3,4,39.86363636363636
Tapu Koko,10,15,10,838,19,59.22999999999999,1.3000000000000007,0.22999999999999998,3,4,3,3,4,39.86363636363636
Tapu Koko,10,15,15,850,21,60.85999999999999,1.3000000000000007,0.22999999999999998,3,4,3,3,4,39.421487603305785
Tapu Koko,15,10,10,844,19,58.78999999999999,1.3099999999999987,0.21999999999999997,3,4,3,3,4,39.87603305785124
Tapu Koko,15,10,15,855,21,60.400000000000006,1.3099999999999987,0.21999999999999997,3,4,3,3,4,39.86363636363636
Tapu Koko,15,15,10,854,19,60.31999999999999,1.3099999999999987,0.21999999999999997,3,4,3,3,4,39.86363636363636
Tapu Koko,15,15,15,866,21,61.980000000000004,1.3099999999999987,0.21999999999999997,3,4,3,3,4,39.421487603305785
Tapu Lele,10,10,10,914,19,70.66,1.2599999999999998,0.24,14,4,14,4,14,44.72727272727273
Tapu Lele,10,10,15,927,21,72.6,1.2599999999999998,0.24,14,4,14,4,14,42.27272727272727
Tapu Lele,10,15,10,926,19,72.27000000000001,1.2599999999999998,0.24,14,4,14,4,14,43.1060606060606
Tapu Lele,10,15,15,938,21,74.25999999999999,1.2599999999999998,0.24,14,4,14,4,14,41.94805194805195
Tapu Lele,15,10,10,932,19,71.91000000000001,1.290000000000001,0.24,14,4,14,4,14,43.1060606060606
Tapu Lele,15,10,15,944,21,73.88,1.290000000000001,0.24,14,4,14,4,14,41.94805194805195
Tapu Lele,15,15,10,943,19,73.55,1.290000000000001,0.24,14,4,14,4,14,41.94805194805195
Tapu Lele,15,15,15,955,21,75.57000000000001,1.290000000000001,0.24,14,4,14,4,14,41.515151515151516
Terrakion,10,15,15,992,25,72.38,1.2200000000000006,0.21999999999999997,15,5,5,15,5,49.65909090909091
Terrakion,15,10,15,998,25,72.03999999999999,1.25,0.21999999999999997,15,5,5,15,5,49.72727272727273
Terrakion,15,15,10,999,24,72.18,1.25,0.21999999999999997,15,5,5,15,5,49.72727272727273
Terrakion,15,15,15,1011,25,73.82999999999998,1.25,0.21999999999999997,15,5,5,15,5,48.1060606060606
Thundurus,10,10,10,1220,22,61.18000000000001,1.1400000000000006,0.20999999999999996,3,7,8,1,3,50.0
Thundurus,10,10,15,1235,22,62.739999999999995,1.1400000000000006,0.20999999999999996,3,7,8,1,3,48.36363636363637
Thundurus,10,15,10,1238,22,63.0,1.1400000000000006,0.20999999999999996,3,7,8,1,3,48.36363636363637
Thundurus,10,15,15,1254,22,64.6,1.1400000000000006,0.20999999999999996,3,7,8,1,3,47.803030303030305
Thundurus,15,10,10,1236,22,62.06999999999999,1.1599999999999984,0.2100000000000002,3,7,8,1,3,50.0
Thundurus,15,10,15,1251,22,63.64999999999999,1.1599999999999984,0.2100000000000002,3,7,8,1,3,48.057851239669425
Thundurus,15,15,10,1254,22,63.910000000000004,1.1599999999999984,0.2100000000000002,3,7,8,1,3,48.057851239669425
Thundurus,15,15,15,1269,22,65.53,1.1599999999999984,0.2100000000000002,3,7,8,1,3,46.90909090909091
Ting-Lu,10,10,10,925,36,109.17999999999999,1.2100000000000009,0.21999999999999997,1,10,1,1,10,33.116883116883116
Ting-Lu,10,10,15,932,37,110.82,1.2100000000000009,0.21999999999999997,1,10,1,1,10,33.116883116883116
Ting-Lu,10,15,10,935,36,111.75,1.2100000000000009,0.21999999999999997,1,10,1,1,10,33.116883116883116
Ting-Lu,10,15,15,942,37,113.42999999999999,1.2100000000000009,0.21999999999999997,1,10,1,1,10,32.97202797202797
Ting-Lu,15,10,10,947,36,111.94999999999999,1.2400000000000002,0.22999999999999998,1,10,1,1,10,33.116883116883116
Ting-Lu,15,10,15,955,37,113.63999999999999,1.2400000000000002,0.22999999999999998,1,10,1,1,10,32.97202797202797
Ting-Lu,15,15,10,958,36,114.58000000000001,1.2400000000000002,0.22999999999999998,1,10,1,1,10,32.97202797202797
Ting-Lu,15,15,15,966,37,116.3,1.2400000000000002,0.22999999999999998,1,10,1,1,10,32.803030303030305
Togekiss,10,10,10,872,22,66.82,1.0999999999999996,0.20000000000000018,4,7,4,4,5,36.07954545454545
Togekiss,10,10,15,882,23,68.42,1.0999999999999996,0.20000000000000018,4,7,4,4,5,35.45454545454545
Togekiss,10,15,10,881,22,68.28,1.0999999999999996,0.20000000000000018,4,7,4,4,5,35.51948051948052
Togekiss,10,15,15,892,23,69.92,1.0999999999999996,0.20000000000000018,4,7,4,4,5,34.20454545454545
Togekiss,15,10,10,890,22,68.19999999999999,1.129999999999999,0.21999999999999997,4,7,4,4,5,34.20454545454545
Togekiss,15,10,15,901,23,69.83,1.129999999999999,0.21999999999999997,4,7,4,4,5,34.20454545454545
Togekiss,15,15,10,900,22,69.70000000000002,1.129999999999999,0.21999999999999997,4,7,4,4,5,34.20454545454545
Togekiss,15,15,15,911,23,71.37,1.129999999999999,0.21999999999999997,4,7,4,4,5,33.73737373737374
Tornadus,10,10,10,733,22,80.78,1.7599999999999998,0.10000000000000009,7,7,7,12,7,50.0
Tornadus,10,10,15,743,22,82.79999999999998,1.7599999999999998,0.10000000000000009,7,7,7,12,7,50.0
Tornadus,10,15,10,737,22,82.62,1.7599999999999998,0.10000000000000009,7,7,7,12,7,50.0
Tornadus,10,15,15,747,22,84.71,1.7599999999999998,0.10000000000000009,7,7,7,12,7,50.0
Tornadus,15,10,10,754,22,82.49000000000001,1.8099999999999996,0.10000000000000009,7,7,7,12,7,50.0
Tornadus,15,10,15,764,22,84.57999999999998,1.8099999999999996,0.10000000000000009,7,7,7,12,7,50.0
Tornadus,15,15,10,758,22,84.38,1.8099999999999996,0.10000000000000009,7,7,7,12,7,50.0
Tornadus,15,15,15,767,22,86.52000000000001,1.8099999999999996,0.10000000000000009,7,7,7,12,7,50.0
Tsareena,10,10,10,774,20,63.3,1.2799999999999994,0.17999999999999994,9,9,9,9,11,39.36363636363636
Tsareena,10,10,15,784,21,65.00000000000001,1.2799999999999994,0.17999999999999994,9,9,9,9,11,38.86363636363636
Tsareena,10,15,10,783,20,64.85000000000001,1.2799999999999994,0.17999999999999994,9,9,9,9,11,39.36363636363636
Tsareena,10,15,15,793,21,66.58999999999999,1.2799999999999994,0.17999999999999994,9,9,9,9,11,38.36363636363637
Tsareena,15,10,10,790,20,64.68,1.3200000000000003,0.19999999999999996,9,9,9,9,11,39.36363636363636
Tsareena,15,10,15,800,21,66.41999999999999,1.3200000000000003,0.19999999999999996,9,9,9,9,11,38.86363636363636
Tsareena,15,15,10,799,20,66.25999999999999,1.3200000000000003,0.19999999999999996,9,9,9,9,11,38.86363636363636
Tsareena,15,15,15,811,21,68.03999999999999,1.3200000000000003,0.19999999999999996,9,9,9,9,11,37.62626262626263
Typhlosion,10,10,10,667,28,89.98000000000002,3.710000000000001,0.07000000000000006,6,8,8,8,6,50.0
Typhlosion,10,10,15,673,28,92.19000000000001,3.710000000000001,0.07000000000000006,6,8,8,8,6,50.0
Typhlosion,10,15,10,675,28,92.41,3.710000000000001,0.07000000000000006,6,8,8,8,6,50.0
Typhlosion,10,15,15,682,28,94.71000000000001,3.710000000000001,0.07000000000000006,6,8,8,8,6,50.0
Typhlosion,15,10,10,684,28,91.94999999999999,3.8000000000000007,0.06000000000000005,6,8,8,8,6,50.0
Typhlosion,15,10,15,691,28,94.24999999999999,3.8000000000000007,0.06000000000000005,6,8,8,8,6,50.0
Typhlosion,15,15,10,693,28,94.47999999999999,3.8000000000000007,0.06000000000000005,6,8,8,8,6,50.0
Typhlosion,15,15,15,700,28,96.81,3.8000000000000007,0.06000000000000005,6,8,8,8,6,46.03305785123967
Tyranitar,10,10,10,1006,26,79.43,1.2200000000000006,0.22999999999999998,15,1,15,1,15,43.72727272727273
Tyranitar,10,10,15,1017,26,81.11999999999999,1.2200000000000006,0.22999999999999998,15,1,15,1,15,42.878787878787875
Tyranitar,10,15,10,1017,26,81.25999999999999,1.2200000000000006,0.22999999999999998,15,1,15,1,15,42.878787878787875
Tyranitar,10,15,15,1029,26,82.99000000000001,1.2200000000000006,0.22999999999999998,15,1,15,1,15,42.15909090909091
Tyranitar,15,10,10,1025,26,80.93,1.2400000000000002,0.22999999999999998,15,1,15,1,15,43.72727272727273
Tyranitar,15,10,15,1036,26,82.64000000000001,1.2400000000000002,0.22999999999999998,15,1,15,1,15,42.15909090909091
Tyranitar,15,15,10,1037,26,82.78,1.2400000000000002,0.22999999999999998,15,1,15,1,15,42.15909090909091
Tyranitar,15,15,15,1048,26,84.54,1.2400000000000002,0.22999999999999998,15,1,15,1,15,40.51948051948052
Tyrantrum,10,10,10,817,22,79.38,1.5200000000000014,0.22999999999999998,15,2,2,1,15,42.02651515151515
Tyrantrum,10,10,15,828,22,81.33000000000001,1.5200000000000014,0.22999999999999998,15,2,2,1,15,41.40151515151515
Tyrantrum,10,15,10,827,22,81.35000000000001,1.5200000000000014,0.22999999999999998,15,2,2,1,15,41.40151515151515
Tyrantrum,10,15,15,837,22,83.35999999999999,1.5200000000000014,0.22999999999999998,15,2,2,1,15,39.91477272727273
Tyrantrum,15,10,10,835,22,81.06,1.5500000000000007,0.22999999999999998,15,2,2,1,15,41.40151515151515
Tyrantrum,15,10,15,845,22,83.06,1.5500000000000007,0.22999999999999998,15,2,2,1,15,39.91477272727273
Tyrantrum,15,15,10,845,22,83.07,1.5500000000000007,0.22999999999999998,15,2,2,1,15,39.91477272727273
Tyrantrum,15,15,15,855,22,85.11999999999999,1.5500000000000007,0.22999999999999998,15,2,2,1,15,39.90909090909091
Ursaluna,10,10,10,1012,32,76.15999999999998,1.0799999999999992,0.18999999999999995,10,12,12,9,10,48.21969696969697
Ursaluna,10,10,15,1020,32,77.47999999999999,1.0799999999999992,0.18999999999999995,10,12,12,9,10,47.603305785123965
Ursaluna,10,15,10,1024,32,78.14,1.0799999999999992,0.18999999999999995,10,12,12,9,10,47.603305785123965
Ursaluna,10,15,15,1034,32,79.50999999999999,1.0799999999999992,0.18999999999999995,10,12,12,9,10,47.38636363636363
Ursaluna,15,10,10,1031,32,77.50000000000001,1.0899999999999999,0.19999999999999996,10,12,12,9,10,47.86363636363637
Ursaluna,15,10,15,1040,32,78.85,1.0899999999999999,0.19999999999999996,10,12,12,9,10,47.38636363636363
Ursaluna,15,15,10,1045,32,79.53,1.0899999999999999,0.19999999999999996,10,12,12,9,10,47.38636363636363
Ursaluna,15,15,15,1054,32,80.92,1.0899999999999999,0.19999999999999996,10,12,12,9,10,46.57575757575758
Urshifu,10,10,10,945,26,104.34,3.379999999999999,0.6299999999999999,5,17,5,5,17,40.0
Urshifu,10,10,15,955,26,106.57000000000001,3.379999999999999,0.6299999999999999,5,17,5,5,17,40.0
Urshifu,10,15,10,958,26,107.13999999999999,3.379999999999999,0.6299999999999999,5,17,5,5,17,40.0
Urshifu,10,15,15,968,26,109.42,3.379999999999999,0.6299999999999999,5,17,5,5,17,40.0
Urshifu,15,10,10,963,26,106.25,3.4400000000000004,0.6399999999999999,5,17,5,5,17,40.0
Urshifu,15,10,15,973,26,108.51,3.4400000000000004,0.6399999999999999,5,17,5,5,17,40.0
Urshifu,15,15,10,976,26,109.09,3.4400000000000004,0.6399999999999999,5,17,5,5,17,40.0
Urshifu,15,15,15,985,26,111.42,3.4400000000000004,0.6399999999999999,5,17,5,5,17,39.77272727272727
Vaporeon,10,10,10,813,32,72.90999999999998,1.1599999999999993,0.20999999999999996,17,17,17,17,17,46.07954545454545
Vaporeon,10,10,15,820,32,74.18,1.1599999999999993,0.20999999999999996,17,17,17,17,17,45.95959595959596
Vaporeon,10,15,10,825,32,75.03,1.1599999999999993,0.20999999999999996,17,17,17,17,17,44.421487603305785
Vaporeon,10,15,15,833,32,76.34000000000002,1.1599999999999993,0.20999999999999996,17,17,17,17,17,43.35664335664336
Vaporeon,15,10,10,832,32,74.60000000000001,1.1900000000000004,0.20999999999999996,17,17,17,17,17,45.95959595959596
Vaporeon,15,10,15,839,32,75.89,1.1900000000000004,0.20999999999999996,17,17,17,17,17,43.35664335664336
Vaporeon,15,15,10,844,32,76.76999999999998,1.1900000000000004,0.20999999999999996,17,17,17,17,17,43.35664335664336
Vaporeon,15,15,15,852,32,78.11999999999999,1.1900000000000004,0.20999999999999996,17,17,17,17,17,43.116883116883116
Victini,10,10,10,854,26,94.48,1.42,0.26,14,6,14,14,6,40.60606060606061
Victini,10,10,15,864,26,96.47999999999999,1.42,0.26,14,6,14,14,6,40.45454545454545
Victini,10,15,10,864,26,96.61999999999999,1.42,0.26,14,6,14,14,6,40.45454545454545
Victini,10,15,15,873,26,98.67,1.42,0.26,14,6,14,14,6,39.87603305785124
Victini,15,10,10,873,26,96.6,1.459999999999999,0.26,14,6,14,14,6,40.45454545454545
Victini,15,10,15,883,26,98.64000000000001,1.459999999999999,0.26,14,6,14,14,6,39.87603305785124
Victini,15,15,10,883,26,98.78000000000002,1.459999999999999,0.26,14,6,14,14,6,39.87603305785124
Victini,15,15,15,893,26,100.9,1.459999999999999,0.26,14,6,14,14,6,39.86363636363636
Vikavolt,10,10,10,813,22,54.78000000000001,1.299999999999999,0.19999999999999996,0,3,3,0,1,49.57575757575758
Vikavolt,10,10,15,824,22,56.199999999999996,1.299999999999999,0.19999999999999996,0,3,3,0,1,48.35227272727273
Vikavolt,10,15,10,826,22,56.42,1.299999999999999,0.19999999999999996,0,3,3,0,1,48.24242424242424
Vikavolt,10,15,15,836,22,57.86,1.299999999999999,0.19999999999999996,0,3,3,0,1,47.58741258741259
Vikavolt,15,10,10,829,22,55.879999999999995,1.3399999999999999,0.19999999999999996,0,3,3,0,1,48.83116883116883
Vikavolt,15,10,15,840,22,57.31000000000001,1.3399999999999999,0.19999999999999996,0,3,3,0,1,47.75974025974026
Vikavolt,15,15,10,842,22,57.53,1.3399999999999999,0.19999999999999996,0,3,3,0,1,47.58741258741259
Vikavolt,15,15,15,852,22,59.019999999999996,1.3399999999999999,0.19999999999999996,0,3,3,0,1,47.4025974025974
Virizion,10,10,10,789,24,93.06000000000002,1.3900000000000006,0.25,9,5,5,9,5,34.87603305785124
Virizion,10,10,15,798,25,95.18,1.3900000000000006,0.25,9,5,5,9,5,34.87603305785124
Virizion,10,15,10,797,24,95.0,1.3900000000000006,0.25,9,5,5,9,5,34.87603305785124
Virizion,10,15,15,807,25,97.16999999999999,1.3900000000000006,0.25,9,5,5,9,5,33.51239669421488
Virizion,15,10,10,809,24,95.32,1.42,0.26,9,5,5,9,5,34.84848484848485
Virizion,15,10,15,818,25,97.50000000000001,1.42,0.26,9,5,5,9,5,33.51239669421488
Virizion,15,15,10,817,24,97.31,1.42,0.26,9,5,5,9,5,33.86363636363636
Virizion,15,15,15,826,25,99.53,1.42,0.26,9,5,5,9,5,32.97202797202797
Volcanion,10,10,10,951,22,87.56,1.5099999999999998,0.2100000000000002,6,17,6,17,10,35.75757575757576
Volcanion,10,10,15,963,23,89.74999999999999,1.5099999999999998,0.2100000000000002,6,17,6,17,10,35.75757575757576
Volcanion,10,15,10,961,22,89.5,1.5099999999999998,0.2100000000000002,6,17,6,17,10,35.75757575757576
Volcanion,10,15,15,974,23,91.72999999999999,1.5099999999999998,0.2100000000000002,6,17,6,17,10,35.19138755980861
Volcanion,15,10,10,969,22,89.3,1.540000000000001,0.21999999999999997,6,17,6,17,10,35.75757575757576
Volcanion,15,10,15,981,23,91.53999999999999,1.540000000000001,0.21999999999999997,6,17,6,17,10,35.213903743315505
Volcanion,15,15,10,979,22,91.28000000000002,1.540000000000001,0.21999999999999997,6,17,6,17,10,35.22727272727273
Volcanion,15,15,15,992,23,93.56,1.540000000000001,0.21999999999999997,6,17,6,17,10,34.292929292929294
Volcarona,10,10,10,951,22,72.98,1.3699999999999992,0.26,0,6,6,6,0,48.51239669421488
Volcarona,10,10,15,963,23,74.74,1.3699999999999992,0.26,0,6,6,6,0,47.66233766233766
Volcarona,10,15,10,963,22,74.80999999999999,1.3699999999999992,0.26,0,6,6,6,0,47.66233766233766
Volcarona,10,15,15,975,23,76.60999999999999,1.3699999999999992,0.26,0,6,6,6,0,46.36363636363636
Volcarona,15,10,10,969,22,74.29,1.4000000000000004,0.2799999999999998,0,6,6,6,0,48.18181818181818
Volcarona,15,10,15,981,23,76.08,1.4000000000000004,0.2799999999999998,0,6,6,6,0,46.86363636363637
Volcarona,15,15,10,981,22,76.16,1.4000000000000004,0.2799999999999998,0,6,6,6,0,46.86363636363637
Volcarona,15,15,15,993,23,77.97999999999999,1.4000000000000004,0.2799999999999998,0,6,6,6,0,45.86363636363636
Wo-Chien,10,10,10,767,22,83.74,1.2400000000000002,0.26,1,9,1,1,9,41.70454545454545
Wo-Chien,10,10,15,775,23,85.75,1.2400000000000002,0.26,1,9,1,1,9,41.36363636363636
Wo-Chien,10,15,10,774,22,85.39999999999999,1.2400000000000002,0.26,1,9,1,1,9,41.515151515151516
Wo-Chien,10,15,15,783,23,87.46,1.2400000000000002,0.26,1,9,1,1,9,41.13636363636363
Wo-Chien,15,10,10,785,22,85.91000000000001,1.2800000000000011,0.28000000000000025,1,9,1,1,9,41.36363636363636
Wo-Chien,15,10,15,795,23,87.97000000000001,1.2800000000000011,0.28000000000000025,1,9,1,1,9,41.13636363636363
Wo-Chien,15,15,10,793,22,87.62,1.2800000000000011,0.28000000000000025,1,9,1,1,9,41.13636363636363
Wo-Chien,15,15,15,803,23,89.72000000000001,1.2800000000000011,0.28000000000000025,1,9,1,1,9,40.90909090909091
Xerneas,10,10,10,992,28,85.55999999999999,1.209999999999999,0.24,4,4,4,4,0,33.57954545454545
Xerneas,10,10,15,1002,29,87.22999999999999,1.209999999999999,0.24,4,4,4,4,0,33.37662337662338
Xerneas,10,15,10,1004,28,87.76,1.209999999999999,0.24,4,4,4,4,0,33.1060606060606
Xerneas,10,15,15,1014,29,89.47,1.209999999999999,0.24,4,4,4,4,0,32.32954545454545
Xerneas,15,10,10,1011,28,87.17,1.2299999999999986,0.2400000000000002,4,4,4,4,0,33.1060606060606
Xerneas,15,10,15,1020,29,88.88,1.2299999999999986,0.2400000000000002,4,4,4,4,0,32.66233766233766
Xerneas,15,15,10,1024,28,89.41,1.2299999999999986,0.2400000000000002,4,4,4,4,0,32.66233766233766
Xerneas,15,15,15,1033,29,91.15,1.2299999999999986,0.2400000000000002,4,4,4,4,0,32.32954545454545
Yveltal,10,10,10,992,28,85.88,1.33,0.21999999999999997,1,7,1,5,7,35.47979797979798
Yveltal,10,10,15,1002,29,87.53999999999999,1.33,0.21999999999999997,1,7,1,5,7,35.2020202020202
Yveltal,10,15,10,1004,28,88.07999999999998,1.33,0.21999999999999997,1,7,1,5,7,35.19138755980861
Yveltal,10,15,15,1014,29,89.81,1.33,0.21999999999999997,1,7,1,5,7,34.89510489510489
Yveltal,15,10,10,1011,28,87.67,1.3800000000000008,0.24,1,7,1,5,7,35.19138755980861
Yveltal,15,10,15,1020,29,89.38000000000001,1.3800000000000008,0.24,1,7,1,5,7,34.89510489510489
Yveltal,15,15,10,1024,28,89.9,1.3800000000000008,0.24,1,7,1,5,7,34.88636363636363
Yveltal,15,15,15,1033,29,91.66,1.3800000000000008,0.24,1,7,1,5,7,34.053030303030305
Zacian,10,10,10,40,22,67.3,1.2700000000000005,0.24,4,16,12,4,3,43.56060606060606
Zacian,10,10,15,42,22,68.96000000000001,1.2700000000000005,0.24,4,16,12,4,3,43.76623376623377
Zacian,10,15,10,41,22,68.67999999999999,1.2700000000000005,0.24,4,16,12,4,3,43.76623376623377
Zacian,10,15,15,42,22,70.39999999999999,1.2700000000000005,0.24,4,16,12,4,3,44.54545454545455
Zacian,15,10,10,59,22,68.83999999999999,1.3200000000000003,0.25,4,16,12,4,3,43.76623376623377
Zacian,15,10,15,60,22,70.54,1.3200000000000003,0.25,4,16,12,4,3,44.48051948051948
Zacian,15,15,10,61,22,70.25,1.3200000000000003,0.25,4,16,12,4,3,44.48051948051948
Zacian,15,15,15,62,22,72.0,1.3200000000000003,0.25,4,16,12,4,3,40.0
Zamazenta,10,10,10,717,22,62.07000000000001,1.2899999999999991,0.24,5,16,12,4,5,35.34090909090909
Zamazenta,10,10,15,727,22,63.599999999999994,1.2899999999999991,0.24,5,16,12,4,5,35.34090909090909
Zamazenta,10,15,10,731,22,63.69999999999999,1.2899999999999991,0.24,5,16,12,4,5,35.34090909090909
Zamazenta,10,15,15,740,22,65.27999999999999,1.2899999999999991,0.24,5,16,12,4,5,36.59090909090909
Zamazenta,15,10,10,730,22,63.15999999999998,1.3200000000000003,0.26,5,16,12,4,5,35.34090909090909
Zamazenta,15,10,15,739,22,64.73,1.3200000000000003,0.26,5,16,12,4,5,36.59090909090909
Zamazenta,15,15,10,744,22,64.82999999999998,1.3200000000000003,0.26,5,16,12,4,5,36.59090909090909
Zamazenta,15,15,15,753,22,66.43,1.3200000000000003,0.26,5,16,12,4,5,38.18181818181819
Zapdos,10,10,10,905,24,88.69,0.0,-0.22999999999999976,5,7,5,5,7,45.0
Zapdos,10,10,15,916,24,90.74000000000001,0.0,-0.22999999999999976,5,7,5,5,7,45.0
Zapdos,10,15,10,918,24,90.99999999999999,0.0,-0.22999999999999976,5,7,5,5,7,45.0
Zapdos,10,15,15,928,24,93.11,0.0,-0.22999999999999976,5,7,5,5,7,45.0
Zapdos,15,10,10,922,24,90.31,-0.009999999999999787,-0.24,5,7,5,5,7,45.0
Zapdos,15,10,15,932,24,92.39000000000001,-0.009999999999999787,-0.24,5,7,5,5,7,45.0
Zapdos,15,15,10,934,24,92.67,-0.009999999999999787,-0.24,5,7,5,5,7,45.0
Zapdos,15,15,15,945,24,94.80000000000001,-0.009999999999999787,-0.24,5,7,5,5,7,45.0
Zapdos,15,15,15,945,24,94.80000000000001,-0.009999999999999787,-0.24,5,7,5,5,7,45.0
Zapdos,15,15,15,945,24,94.80000000000001,-0.009999999999999787,-0.24,5,7,5,5,7,45.0
Zapdos,15,15,15,945,24,94.80000000000001,-0.009999999999999787,-0.24,5,7,5,5,7,45.0
Zapdos,15,15,15,945,24,94.80000000000001,-0.009999999999999787,-0.24,5,7,5,5,7,45.0
Zapdos,15,15,15,945,24,94.80000000000001,-0.009999999999999787,-0.24,5,7,5,5,7,45.0
Zapdos,15,15,15,945,24,94.80000000000001,-0.009999999999999787,-0.24,5,7,5,5,7,45.0
Zapdos,15,15,15,945,24,94.80000000000001,-0.009999999999999787,-0.24,5,7,5,5,7,45.0
Zapdos,15,15,15,945,24,94.80000000000001,-0.009999999999999787,-0.24,5,7,5,5,7,45.0
Zekrom,10,10,15,1073,24,82.27000000000001,1.3200000000000003,0.26,2,3,2,2,3,49.510489510489506
Zekrom,10,15,10,1073,23,82.23000000000002,1.3200000000000003,0.26,2,3,2,2,3,49.54545454545455
Zekrom,10,15,15,1085,24,84.12,1.3200000000000003,0.26,2,3,2,2,3,48.116883116883116
Zekrom,15,10,10,1080,23,81.71,1.33,0.26,2,3,2,2,3,49.89510489510489
Zekrom,15,10,15,1091,24,83.6,1.33,0.26,2,3,2,2,3,48.116883116883116
Zekrom,15,15,10,1092,23,83.56,1.33,0.26,2,3,2,2,3,48.116883116883116
Zekrom,15,15,15,1104,24,85.50000000000001,1.33,0.26,2,3,2,2,3,47.56684491978609
Zeraora,10,10,10,895,23,63.660000000000004,1.4000000000000004,0.25,3,3,3,3,3,49.09090909090909
Zeraora,10,10,15,905,24,65.15,1.4000000000000004,0.25,3,3,3,3,3,47.95454545454545
Zeraora,10,15,10,907,23,65.36999999999999,1.4000000000000004,0.25,3,3,3,3,3,47.95454545454545
Zeraora,10,15,15,918,24,66.89999999999999,1.4000000000000004,0.25,3,3,3,3,3,47.95454545454545
Zeraora,15,10,10,911,23,64.88,1.42,0.26,3,3,3,3,3,47.95454545454545
Zeraora,15,10,15,922,24,66.4,1.42,0.26,3,3,3,3,3,47.95454545454545
Zeraora,15,15,10,924,23,66.62,1.42,0.26,3,3,3,3,3,47.95454545454545
Zeraora,15,15,15,935,24,68.18,1.42,0.26,3,3,3,3,3,47.32954545454545
Zygarde,10,10,10,636,-82,58.360000000000014,1.3100000000000005,0.17999999999999994,2,10,2,1,10,30.0
Zygarde,10,10,15,654,-82,60.69,1.3100000000000005,0.17999999999999994,2,10,2,1,10,30.0
Zygarde,10,15,10,639,-82,59.22000000000003,1.3100000000000005,0.17999999999999994,2,10,2,1,10,30.0
Zygarde,10,15,10,639,-82,59.22000000000003,1.3100000000000005,0.17999999999999994,2,10,2,1,10,30.0
