name,defender_level,IV_atk,IV_def,IV_sta,CP,HP,TDO,DPT,DPE,type_1,type_2,fm_type,cm1_type,cm2_type,battle_score,viable
Golem,40,10,10,15,2850,162,108.5,9.78,1.74,Rock,Ground,Ground,Rock,Ground,0.143,0
Golem,45,10,10,15,3033,167,126.8,10.1,1.8,Rock,Ground,Ground,Rock,Ground,0.176,0
Golem,50,10,10,15,3222,172,147.47,10.4,1.86,Rock,Ground,Ground,Rock,Ground,0.264,1
Golem,30,10,15,10,2442,146,73.76,9.06,1.62,Rock,Ground,Ground,Rock,Ground,0.055,0
Golem,35,10,15,10,2646,152,90.1,9.43,1.68,Rock,Ground,Ground,Rock,Ground,0.099,0
Golem,40,10,15,10,2849,158,108.4,9.78,1.74,Rock,Ground,Ground,Rock,Ground,0.143,0
Golem,45,10,15,10,3032,163,126.68,10.1,1.8,Rock,Ground,Ground,Rock,Ground,0.176,0
Golem,50,10,15,10,3221,168,147.34,10.4,1.86,Rock,Ground,Ground,Rock,Ground,0.264,1
Golem,30,10,15,15,2472,149,75.6,9.06,1.62,Rock,Ground,Ground,Rock,Ground,0.055,0
Golem,35,10,15,15,2678,156,92.36,9.43,1.68,Rock,Ground,Ground,Rock,Ground,0.11,0
Golem,40,10,15,15,2884,162,111.12,9.78,1.74,Rock,Ground,Ground,Rock,Ground,0.154,0
Golem,45,10,15,15,3070,167,129.84,10.1,1.8,Rock,Ground,Ground,Rock,Ground,0.187,0
Golem,50,10,15,15,3261,172,151.01,10.4,1.86,Rock,Ground,Ground,Rock,Ground,0.275,1
Golem,30,15,10,10,2468,146,73.65,9.26,1.65,Rock,Ground,Ground,Rock,Ground,0.055,0
Golem,35,15,10,10,2673,152,90.0,9.64,1.72,Rock,Ground,Ground,Rock,Ground,0.099,0
Golem,40,15,10,10,2879,158,108.24,10.0,1.78,Rock,Ground,Ground,Rock,Ground,0.143,0
Golem,45,15,10,10,3064,163,126.46,10.32,1.84,Rock,Ground,Ground,Rock,Ground,0.176,0
Golem,50,15,10,10,3255,168,147.12,10.64,1.9,Rock,Ground,Ground,Rock,Ground,0.264,1
Golem,30,15,10,15,2499,149,75.49,9.26,1.65,Rock,Ground,Ground,Rock,Ground,0.055,0
Golem,35,15,10,15,2707,156,92.24,9.64,1.72,Rock,Ground,Ground,Rock,Ground,0.11,0
Golem,40,15,10,15,2915,162,110.94,10.0,1.78,Rock,Ground,Ground,Rock,Ground,0.154,0
Golem,45,15,10,15,3102,167,129.62,10.32,1.84,Rock,Ground,Ground,Rock,Ground,0.176,0
Golem,50,15,10,15,3295,172,150.8,10.64,1.9,Rock,Ground,Ground,Rock,Ground,0.275,1
Golem,30,15,15,10,2497,146,75.42,9.26,1.65,Rock,Ground,Ground,Rock,Ground,0.055,0
Golem,35,15,15,10,2705,152,92.16,9.64,1.72,Rock,Ground,Ground,Rock,Ground,0.11,0
Golem,40,15,15,10,2913,158,110.84,10.0,1.78,Rock,Ground,Ground,Rock,Ground,0.154,0
Golem,45,15,15,10,3101,163,129.5,10.32,1.84,Rock,Ground,Ground,Rock,Ground,0.176,0
Golem,50,15,15,10,3294,168,150.66,10.64,1.9,Rock,Ground,Ground,Rock,Ground,0.275,1
Golem,30,15,15,15,2528,149,77.31,9.26,1.65,Rock,Ground,Ground,Rock,Ground,0.055,0
Golem,35,15,15,15,2739,156,94.46,9.64,1.72,Rock,Ground,Ground,Rock,Ground,0.132,0
Golem,40,15,15,15,2950,162,113.61,10.0,1.78,Rock,Ground,Ground,Rock,Ground,0.154,0
Golem,45,15,15,15,3139,167,132.74,10.32,1.84,Rock,Ground,Ground,Rock,Ground,0.209,0
Golem,50,15,15,15,3335,172,154.43,10.64,1.9,Rock,Ground,Ground,Rock,Ground,0.297,1
Gengar,30,10,10,10,2350,120,45.82,9.14,1.6,Ghost,Poison,Ghost,Ghost,Poison,0.011,0
Gengar,35,10,10,10,2546,125,55.96,9.51,1.67,Ghost,Poison,Ghost,Ghost,Poison,0.022,0
Gengar,40,10,10,10,2742,130,67.34,9.87,1.73,Ghost,Poison,Ghost,Ghost,Poison,0.044,0
Gengar,45,10,10,10,2918,134,78.67,10.18,1.78,Ghost,Poison,Ghost,Ghost,Poison,0.088,0
Gengar,50,10,10,10,3099,138,91.52,10.5,1.84,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,30,10,10,15,2385,124,47.21,9.14,1.6,Ghost,Poison,Ghost,Ghost,Poison,0.011,0
Gengar,35,10,10,15,2584,129,57.66,9.51,1.67,Ghost,Poison,Ghost,Ghost,Poison,0.022,0
Gengar,40,10,10,15,2783,134,69.38,9.87,1.73,Ghost,Poison,Ghost,Ghost,Poison,0.055,0
Gengar,45,10,10,15,2962,138,81.05,10.18,1.78,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,50,10,10,15,3146,142,94.29,10.5,1.84,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,30,10,15,10,2387,120,47.26,9.14,1.6,Ghost,Poison,Ghost,Ghost,Poison,0.011,0
Gengar,35,10,15,10,2586,125,57.72,9.51,1.67,Ghost,Poison,Ghost,Ghost,Poison,0.022,0
Gengar,40,10,15,10,2784,130,69.46,9.87,1.73,Ghost,Poison,Ghost,Ghost,Poison,0.055,0
Gengar,45,10,15,10,2963,134,81.14,10.18,1.78,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,50,10,15,10,3148,138,94.4,10.5,1.84,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,30,10,15,15,2423,124,48.7,9.14,1.6,Ghost,Poison,Ghost,Ghost,Poison,0.011,0
Gengar,35,10,15,15,2624,129,59.47,9.51,1.67,Ghost,Poison,Ghost,Ghost,Poison,0.022,0
Gengar,40,10,15,15,2826,134,71.56,9.87,1.73,Ghost,Poison,Ghost,Ghost,Poison,0.066,0
Gengar,45,10,15,15,3008,138,83.6,10.18,1.78,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,50,10,15,15,3195,142,97.26,10.5,1.84,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,30,15,10,10,2393,120,46.65,9.3,1.63,Ghost,Poison,Ghost,Ghost,Poison,0.011,0
Gengar,35,15,10,10,2593,125,56.99,9.68,1.7,Ghost,Poison,Ghost,Ghost,Poison,0.022,0
Gengar,40,15,10,10,2792,130,68.56,10.05,1.76,Ghost,Poison,Ghost,Ghost,Poison,0.055,0
Gengar,45,15,10,10,2972,134,80.14,10.37,1.82,Ghost,Poison,Ghost,Ghost,Poison,0.088,0
Gengar,50,15,10,10,3157,138,93.18,10.68,1.87,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,30,15,10,15,2429,124,48.06,9.3,1.63,Ghost,Poison,Ghost,Ghost,Poison,0.011,0
Gengar,35,15,10,15,2632,129,58.72,9.68,1.7,Ghost,Poison,Ghost,Ghost,Poison,0.022,0
Gengar,40,15,10,15,2834,134,70.65,10.05,1.76,Ghost,Poison,Ghost,Ghost,Poison,0.066,0
Gengar,45,15,10,15,3016,138,82.57,10.37,1.82,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,50,15,10,15,3204,142,96.0,10.68,1.87,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,30,15,15,10,2431,120,48.11,9.3,1.63,Ghost,Poison,Ghost,Ghost,Poison,0.011,0
Gengar,35,15,15,10,2633,125,58.78,9.68,1.7,Ghost,Poison,Ghost,Ghost,Poison,0.022,0
Gengar,40,15,15,10,2836,130,70.72,10.05,1.76,Ghost,Poison,Ghost,Ghost,Poison,0.066,0
Gengar,45,15,15,10,3018,134,82.66,10.37,1.82,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,50,15,15,10,3206,138,96.1,10.68,1.87,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,30,15,15,15,2467,124,49.58,9.3,1.63,Ghost,Poison,Ghost,Ghost,Poison,0.011,0
Gengar,35,15,15,15,2673,129,60.56,9.68,1.7,Ghost,Poison,Ghost,Ghost,Poison,0.022,0
Gengar,40,15,15,15,2878,134,72.87,10.05,1.76,Ghost,Poison,Ghost,Ghost,Poison,0.077,0
Gengar,45,15,15,15,3063,138,85.16,10.37,1.82,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,50,15,15,15,3254,142,99.02,10.68,1.87,Ghost,Poison,Ghost,Ghost,Poison,0.11,0
Gengar,30,10,10,10,2350,120,45.82,9.14,1.6,Ghost,Poison,Ghost,Ghost,Poison,0.011,0
Gengar,35,10,10,10,2546,125,55.96,9.51,1.67,Ghost,Poison,Ghost,Ghost,Poison,0.022,0
Gengar,40,10,10,10,2742,130,67.34,9.87,1.73,Ghost,Poison,Ghost,Ghost,Poison,0.044,0
Gengar,45,10,10,10,2918,134,78.67,10.18,1.78,Ghost,Poison,Ghost,Ghost,Poison,0.088,0
Gengar,50,10,10,10,3099,138,91.52,10.5,1.84,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,30,10,10,15,2385,124,47.21,9.14,1.6,Ghost,Poison,Ghost,Ghost,Poison,0.011,0
Gengar,35,10,10,15,2584,129,57.66,9.51,1.67,Ghost,Poison,Ghost,Ghost,Poison,0.022,0
Gengar,40,10,10,15,2783,134,69.38,9.87,1.73,Ghost,Poison,Ghost,Ghost,Poison,0.055,0
Gengar,45,10,10,15,2962,138,81.05,10.18,1.78,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,50,10,10,15,3146,142,94.29,10.5,1.84,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,30,10,15,10,2387,120,47.26,9.14,1.6,Ghost,Poison,Ghost,Ghost,Poison,0.011,0
Gengar,35,10,15,10,2586,125,57.72,9.51,1.67,Ghost,Poison,Ghost,Ghost,Poison,0.022,0
Gengar,40,10,15,10,2784,130,69.46,9.87,1.73,Ghost,Poison,Ghost,Ghost,Poison,0.055,0
Gengar,45,10,15,10,2963,134,81.14,10.18,1.78,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,50,10,15,10,3148,138,94.4,10.5,1.84,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,30,10,15,15,2423,124,48.7,9.14,1.6,Ghost,Poison,Ghost,Ghost,Poison,0.011,0
Gengar,35,10,15,15,2624,129,59.47,9.51,1.67,Ghost,Poison,Ghost,Ghost,Poison,0.022,0
Gengar,40,10,15,15,2826,134,71.56,9.87,1.73,Ghost,Poison,Ghost,Ghost,Poison,0.066,0
Gengar,45,10,15,15,3008,138,83.6,10.18,1.78,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,50,10,15,15,3195,142,97.26,10.5,1.84,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,30,15,10,10,2393,120,46.65,9.3,1.63,Ghost,Poison,Ghost,Ghost,Poison,0.011,0
Gengar,35,15,10,10,2593,125,56.99,9.68,1.7,Ghost,Poison,Ghost,Ghost,Poison,0.022,0
Gengar,40,15,10,10,2792,130,68.56,10.05,1.76,Ghost,Poison,Ghost,Ghost,Poison,0.055,0
Gengar,45,15,10,10,2972,134,80.14,10.37,1.82,Ghost,Poison,Ghost,Ghost,Poison,0.088,0
Gengar,50,15,10,10,3157,138,93.18,10.68,1.87,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,30,15,10,15,2429,124,48.06,9.3,1.63,Ghost,Poison,Ghost,Ghost,Poison,0.011,0
Gengar,35,15,10,15,2632,129,58.72,9.68,1.7,Ghost,Poison,Ghost,Ghost,Poison,0.022,0
Gengar,40,15,10,15,2834,134,70.65,10.05,1.76,Ghost,Poison,Ghost,Ghost,Poison,0.066,0
Gengar,45,15,10,15,3016,138,82.57,10.37,1.82,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,50,15,10,15,3204,142,96.0,10.68,1.87,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,30,15,15,10,2431,120,48.11,9.3,1.63,Ghost,Poison,Ghost,Ghost,Poison,0.011,0
Gengar,35,15,15,10,2633,125,58.78,9.68,1.7,Ghost,Poison,Ghost,Ghost,Poison,0.022,0
Gengar,40,15,15,10,2836,130,70.72,10.05,1.76,Ghost,Poison,Ghost,Ghost,Poison,0.066,0
Gengar,45,15,15,10,3018,134,82.66,10.37,1.82,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,50,15,15,10,3206,138,96.1,10.68,1.87,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,30,15,15,15,2467,124,49.58,9.3,1.63,Ghost,Poison,Ghost,Ghost,Poison,0.011,0
Gengar,35,15,15,15,2673,129,60.56,9.68,1.7,Ghost,Poison,Ghost,Ghost,Poison,0.022,0
Gengar,40,15,15,15,2878,134,72.87,10.05,1.76,Ghost,Poison,Ghost,Ghost,Poison,0.077,0
Gengar,45,15,15,15,3063,138,85.16,10.37,1.82,Ghost,Poison,Ghost,Ghost,Poison,0.099,0
Gengar,50,15,15,15,3254,142,99.02,10.68,1.87,Ghost,Poison,Ghost,Ghost,Poison,0.11,0
Kingler,30,10,10,10,2310,114,47.68,8.38,1.4,Water,,Water,Bug,Water,0.0,0
Kingler,35,10,10,10,2503,118,58.28,8.72,1.46,Water,,Water,Bug,Water,0.0,0
Kingler,40,10,10,10,2695,123,70.09,9.04,1.51,Water,,Water,Bug,Water,0.0,0
Kingler,45,10,10,10,2868,127,81.88,9.33,1.56,Water,,Water,Bug,Water,0.0,0
Kingler,50,10,10,10,3047,131,95.28,9.62,1.6,Water,,Water,Bug,Water,0.055,0
Kingler,30,10,10,15,2347,117,49.22,8.38,1.4,Water,,Water,Bug,Water,0.0,0
Kingler,35,10,10,15,2543,122,60.14,8.72,1.46,Water,,Water,Bug,Water,0.0,0
Kingler,40,10,10,15,2738,127,72.34,9.04,1.51,Water,,Water,Bug,Water,0.0,0
Kingler,45,10,10,15,2914,131,84.51,9.33,1.56,Water,,Water,Bug,Water,0.0,0
Kingler,50,10,10,15,3096,135,98.32,9.62,1.6,Water,,Water,Bug,Water,0.066,0
Kingler,30,10,15,10,2340,114,48.93,8.38,1.4,Water,,Water,Bug,Water,0.0,0
Kingler,35,10,15,10,2535,118,59.8,8.72,1.46,Water,,Water,Bug,Water,0.0,0
Kingler,40,10,15,10,2730,123,71.92,9.04,1.51,Water,,Water,Bug,Water,0.0,0
Kingler,45,10,15,10,2906,127,84.03,9.33,1.56,Water,,Water,Bug,Water,0.0,0
Kingler,50,10,15,10,3087,131,97.77,9.62,1.6,Water,,Water,Bug,Water,0.066,0
Kingler,30,10,15,15,2378,117,50.5,8.38,1.4,Water,,Water,Bug,Water,0.0,0
Kingler,35,10,15,15,2576,122,61.72,8.72,1.46,Water,,Water,Bug,Water,0.0,0
Kingler,40,10,15,15,2774,127,74.23,9.04,1.51,Water,,Water,Bug,Water,0.0,0
Kingler,45,10,15,15,2952,131,86.72,9.33,1.56,Water,,Water,Bug,Water,0.0,0
Kingler,50,10,15,15,3136,135,100.9,9.62,1.6,Water,,Water,Bug,Water,0.099,0
Kingler,30,15,10,10,2357,114,48.62,8.54,1.42,Water,,Water,Bug,Water,0.0,0
Kingler,35,15,10,10,2553,118,59.41,8.89,1.48,Water,,Water,Bug,Water,0.0,0
Kingler,40,15,10,10,2749,123,71.48,9.22,1.54,Water,,Water,Bug,Water,0.0,0
Kingler,45,15,10,10,2926,127,83.51,9.52,1.59,Water,,Water,Bug,Water,0.0,0
Kingler,50,15,10,10,3108,131,97.16,9.81,1.64,Water,,Water,Bug,Water,0.066,0
Kingler,30,15,10,15,2394,117,50.18,8.54,1.42,Water,,Water,Bug,Water,0.0,0
Kingler,35,15,10,15,2593,122,61.32,8.89,1.48,Water,,Water,Bug,Water,0.0,0
Kingler,40,15,10,15,2793,127,73.78,9.22,1.54,Water,,Water,Bug,Water,0.0,0
Kingler,45,15,10,15,2972,131,86.19,9.52,1.59,Water,,Water,Bug,Water,0.0,0
Kingler,50,15,10,15,3157,135,100.27,9.81,1.64,Water,,Water,Bug,Water,0.088,0
Kingler,30,15,15,10,2387,114,49.9,8.54,1.42,Water,,Water,Bug,Water,0.0,0
Kingler,35,15,15,10,2586,118,60.97,8.89,1.48,Water,,Water,Bug,Water,0.0,0
Kingler,40,15,15,10,2785,123,73.36,9.22,1.54,Water,,Water,Bug,Water,0.0,0
Kingler,45,15,15,10,2964,127,85.7,9.52,1.59,Water,,Water,Bug,Water,0.0,0
Kingler,50,15,15,10,3148,131,99.7,9.81,1.64,Water,,Water,Bug,Water,0.077,0
Kingler,30,15,15,15,2425,117,51.5,8.54,1.42,Water,,Water,Bug,Water,0.0,0
Kingler,35,15,15,15,2627,122,62.92,8.89,1.48,Water,,Water,Bug,Water,0.0,0
Kingler,40,15,15,15,2829,127,75.7,9.22,1.54,Water,,Water,Bug,Water,0.0,0
Kingler,45,15,15,15,3011,131,88.44,9.52,1.59,Water,,Water,Bug,Water,0.011,0
Kingler,50,15,15,15,3199,135,102.9,9.81,1.64,Water,,Water,Bug,Water,0.121,0
Exeggutor,30,10,10,10,2466,165,61.66,8.76,1.92,Grass,Dragon,Grass,Grass,Dragon,0.044,0
Exeggutor,35,10,10,10,2672,172,75.36,9.12,2.0,Grass,Dragon,Grass,Grass,Dragon,0.044,0
Exeggutor,40,10,10,10,2877,178,90.68,9.46,2.07,Grass,Dragon,Grass,Grass,Dragon,0.077,0
Exeggutor,45,10,10,10,3062,184,105.96,9.76,2.13,Grass,Dragon,Grass,Grass,Dragon,0.132,0
Exeggutor,50,10,10,10,3253,189,123.18,10.06,2.2,Grass,Dragon,Grass,Grass,Dragon,0.176,0
Exeggutor,30,10,10,15,2493,169,63.03,8.76,1.92,Grass,Dragon,Grass,Grass,Dragon,0.044,0
Exeggutor,35,10,10,15,2701,175,77.02,9.12,2.0,Grass,Dragon,Grass,Grass,Dragon,0.055,0
Exeggutor,40,10,10,15,2909,182,92.68,9.46,2.07,Grass,Dragon,Grass,Grass,Dragon,0.088,0
Exeggutor,45,10,10,15,3096,188,108.3,9.76,2.13,Grass,Dragon,Grass,Grass,Dragon,0.132,0
Exeggutor,50,10,10,15,3288,194,125.9,10.06,2.2,Grass,Dragon,Grass,Grass,Dragon,0.176,0
Exeggutor,30,10,15,10,2504,165,63.56,8.76,1.92,Grass,Dragon,Grass,Grass,Dragon,0.044,0
Exeggutor,35,10,15,10,2712,172,77.67,9.12,2.0,Grass,Dragon,Grass,Grass,Dragon,0.055,0
Exeggutor,40,10,15,10,2921,178,93.46,9.46,2.07,Grass,Dragon,Grass,Grass,Dragon,0.088,0
Exeggutor,45,10,15,10,3109,184,109.21,9.76,2.13,Grass,Dragon,Grass,Grass,Dragon,0.143,0
Exeggutor,50,10,15,10,3302,189,126.96,10.06,2.2,Grass,Dragon,Grass,Grass,Dragon,0.176,0
Exeggutor,30,10,15,15,2531,169,64.96,8.76,1.92,Grass,Dragon,Grass,Grass,Dragon,0.044,0
Exeggutor,35,10,15,15,2742,175,79.38,9.12,2.0,Grass,Dragon,Grass,Grass,Dragon,0.066,0
Exeggutor,40,10,15,15,2953,182,95.52,9.46,2.07,Grass,Dragon,Grass,Grass,Dragon,0.088,0
Exeggutor,45,10,15,15,3143,188,111.62,9.76,2.13,Grass,Dragon,Grass,Grass,Dragon,0.143,0
Exeggutor,50,10,15,15,3338,194,129.77,10.06,2.2,Grass,Dragon,Grass,Grass,Dragon,0.176,0
Exeggutor,30,15,10,10,2518,165,62.96,8.94,1.96,Grass,Dragon,Grass,Grass,Dragon,0.044,0
Exeggutor,35,15,10,10,2727,172,76.92,9.31,2.04,Grass,Dragon,Grass,Grass,Dragon,0.055,0
Exeggutor,40,15,10,10,2937,178,92.54,9.66,2.11,Grass,Dragon,Grass,Grass,Dragon,0.088,0
Exeggutor,45,15,10,10,3126,184,108.13,9.96,2.17,Grass,Dragon,Grass,Grass,Dragon,0.132,0
Exeggutor,50,15,10,10,3320,189,125.81,10.27,2.24,Grass,Dragon,Grass,Grass,Dragon,0.176,0
Exeggutor,30,15,10,15,2545,169,64.36,8.94,1.96,Grass,Dragon,Grass,Grass,Dragon,0.044,0
Exeggutor,35,15,10,15,2757,175,78.62,9.31,2.04,Grass,Dragon,Grass,Grass,Dragon,0.066,0
Exeggutor,40,15,10,15,2969,182,94.59,9.66,2.11,Grass,Dragon,Grass,Grass,Dragon,0.088,0
Exeggutor,45,15,10,15,3160,188,110.52,9.96,2.17,Grass,Dragon,Grass,Grass,Dragon,0.143,0
Exeggutor,50,15,10,15,3357,194,128.6,10.27,2.24,Grass,Dragon,Grass,Grass,Dragon,0.176,0
Exeggutor,30,15,15,10,2556,165,64.9,8.94,1.96,Grass,Dragon,Grass,Grass,Dragon,0.044,0
Exeggutor,35,15,15,10,2769,172,79.28,9.31,2.04,Grass,Dragon,Grass,Grass,Dragon,0.066,0
Exeggutor,40,15,15,10,2982,178,95.38,9.66,2.11,Grass,Dragon,Grass,Grass,Dragon,0.088,0
Exeggutor,45,15,15,10,3173,184,111.45,9.96,2.17,Grass,Dragon,Grass,Grass,Dragon,0.143,0
Exeggutor,50,15,15,10,3371,189,129.67,10.27,2.24,Grass,Dragon,Grass,Grass,Dragon,0.176,0
Exeggutor,30,15,15,15,2584,169,66.34,8.94,1.96,Grass,Dragon,Grass,Grass,Dragon,0.044,0
Exeggutor,35,15,15,15,2799,175,81.04,9.31,2.04,Grass,Dragon,Grass,Grass,Dragon,0.066,0
Exeggutor,40,15,15,15,3014,182,97.49,9.66,2.11,Grass,Dragon,Grass,Grass,Dragon,0.11,0
Exeggutor,45,15,15,15,3208,188,113.92,9.96,2.17,Grass,Dragon,Grass,Grass,Dragon,0.143,0
Exeggutor,50,15,15,15,3408,194,132.54,10.27,2.24,Grass,Dragon,Grass,Grass,Dragon,0.198,0
Exeggutor,30,10,10,10,2466,165,60.77,8.85,1.48,Grass,Psychic,Psychic,Psychic,Grass,0.022,0
Exeggutor,35,10,10,10,2672,172,74.23,9.21,1.54,Grass,Psychic,Psychic,Psychic,Grass,0.022,0
Exeggutor,40,10,10,10,2877,178,89.34,9.56,1.6,Grass,Psychic,Psychic,Psychic,Grass,0.121,0
Exeggutor,45,10,10,10,3062,184,104.42,9.86,1.65,Grass,Psychic,Psychic,Psychic,Grass,0.165,0
Exeggutor,50,10,10,10,3253,189,121.41,10.16,1.7,Grass,Psychic,Psychic,Psychic,Grass,0.308,1
Exeggutor,30,10,10,15,2493,169,62.11,8.85,1.48,Grass,Psychic,Psychic,Psychic,Grass,0.022,0
Exeggutor,35,10,10,15,2701,175,75.87,9.21,1.54,Grass,Psychic,Psychic,Psychic,Grass,0.044,0
Exeggutor,40,10,10,15,2909,182,91.32,9.56,1.6,Grass,Psychic,Psychic,Psychic,Grass,0.121,0
Exeggutor,45,10,10,15,3096,188,106.73,9.86,1.65,Grass,Psychic,Psychic,Psychic,Grass,0.209,0
Exeggutor,50,10,10,15,3288,194,124.1,10.16,1.7,Grass,Psychic,Psychic,Psychic,Grass,0.33,1
Exeggutor,30,10,15,10,2505,165,62.68,8.85,1.48,Grass,Psychic,Psychic,Psychic,Grass,0.022,0
Exeggutor,35,10,15,10,2713,172,76.56,9.21,1.54,Grass,Psychic,Psychic,Psychic,Grass,0.066,0
Exeggutor,40,10,15,10,2922,178,92.15,9.56,1.6,Grass,Psychic,Psychic,Psychic,Grass,0.132,0
Exeggutor,45,10,15,10,3110,184,107.7,9.86,1.65,Grass,Psychic,Psychic,Psychic,Grass,0.22,0
Exeggutor,50,10,15,10,3303,189,125.22,10.16,1.7,Grass,Psychic,Psychic,Psychic,Grass,0.33,1
Exeggutor,30,10,15,15,2532,169,64.07,8.85,1.48,Grass,Psychic,Psychic,Psychic,Grass,0.022,0
Exeggutor,35,10,15,15,2743,175,78.26,9.21,1.54,Grass,Psychic,Psychic,Psychic,Grass,0.066,0
Exeggutor,40,10,15,15,2954,182,94.18,9.56,1.6,Grass,Psychic,Psychic,Psychic,Grass,0.143,0
Exeggutor,45,10,15,15,3144,188,110.08,9.86,1.65,Grass,Psychic,Psychic,Psychic,Grass,0.22,0
Exeggutor,50,10,15,15,3340,194,128.0,10.16,1.7,Grass,Psychic,Psychic,Psychic,Grass,0.341,1
Exeggutor,30,15,10,10,2517,165,62.04,9.04,1.51,Grass,Psychic,Psychic,Psychic,Grass,0.022,0
Exeggutor,35,15,10,10,2727,172,75.76,9.4,1.58,Grass,Psychic,Psychic,Psychic,Grass,0.044,0
Exeggutor,40,15,10,10,2936,178,91.2,9.76,1.63,Grass,Psychic,Psychic,Psychic,Grass,0.121,0
Exeggutor,45,15,10,10,3125,184,106.54,10.06,1.68,Grass,Psychic,Psychic,Psychic,Grass,0.209,0
Exeggutor,50,15,10,10,3320,189,123.92,10.38,1.74,Grass,Psychic,Psychic,Psychic,Grass,0.308,1
Exeggutor,30,15,10,15,2545,169,63.42,9.04,1.51,Grass,Psychic,Psychic,Psychic,Grass,0.022,0
Exeggutor,35,15,10,15,2757,175,77.44,9.4,1.58,Grass,Psychic,Psychic,Psychic,Grass,0.066,0
Exeggutor,40,15,10,15,2969,182,93.22,9.76,1.63,Grass,Psychic,Psychic,Psychic,Grass,0.143,0
Exeggutor,45,15,10,15,3159,188,108.9,10.06,1.68,Grass,Psychic,Psychic,Psychic,Grass,0.22,0
Exeggutor,50,15,10,15,3356,194,126.66,10.38,1.74,Grass,Psychic,Psychic,Psychic,Grass,0.341,1
Exeggutor,30,15,15,10,2556,165,63.99,9.04,1.51,Grass,Psychic,Psychic,Psychic,Grass,0.022,0
Exeggutor,35,15,15,10,2769,172,78.15,9.4,1.58,Grass,Psychic,Psychic,Psychic,Grass,0.066,0
Exeggutor,40,15,15,10,2982,178,94.07,9.76,1.63,Grass,Psychic,Psychic,Psychic,Grass,0.143,0
Exeggutor,45,15,15,10,3174,184,109.89,10.06,1.68,Grass,Psychic,Psychic,Psychic,Grass,0.22,0
Exeggutor,50,15,15,10,3371,189,127.82,10.38,1.74,Grass,Psychic,Psychic,Psychic,Grass,0.341,1
Exeggutor,30,15,15,15,2584,169,65.4,9.04,1.51,Grass,Psychic,Psychic,Psychic,Grass,0.022,0
Exeggutor,35,15,15,15,2800,175,79.87,9.4,1.58,Grass,Psychic,Psychic,Psychic,Grass,0.066,0
Exeggutor,40,15,15,15,3015,182,96.16,9.76,1.63,Grass,Psychic,Psychic,Psychic,Grass,0.154,0
Exeggutor,45,15,15,15,3209,188,112.32,10.06,1.68,Grass,Psychic,Psychic,Psychic,Grass,0.231,0
Exeggutor,50,15,15,15,3408,194,130.65,10.38,1.74,Grass,Psychic,Psychic,Psychic,Grass,0.341,1
Rhyperior,30,10,10,10,3070,190,99.91,9.21,1.66,Ground,Rock,Ground,Normal,Rock,0.088,0
Rhyperior,35,10,10,10,3326,198,122.1,9.59,1.73,Ground,Rock,Ground,Normal,Rock,0.143,0
Rhyperior,40,10,10,10,3582,206,146.9,9.95,1.8,Ground,Rock,Ground,Normal,Rock,0.242,0
Rhyperior,45,10,10,10,3812,212,171.64,10.26,1.86,Ground,Rock,Ground,Normal,Rock,0.352,1
Rhyperior,50,10,10,10,4049,219,199.64,10.58,1.92,Ground,Rock,Ground,Normal,Rock,0.516,1
Rhyperior,30,10,10,15,3100,194,101.82,9.21,1.66,Ground,Rock,Ground,Normal,Rock,0.099,0
Rhyperior,35,10,10,15,3358,202,124.44,9.59,1.73,Ground,Rock,Ground,Normal,Rock,0.143,0
Rhyperior,40,10,10,15,3616,210,149.72,9.95,1.8,Ground,Rock,Ground,Normal,Rock,0.242,0
Rhyperior,45,10,10,15,3848,216,174.94,10.26,1.86,Ground,Rock,Ground,Normal,Rock,0.374,1
